ExhibitionID,Nationality,Gender,ExhibitionRole
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,0,1,1
3036.0,0,1,1
3036.0,0,1,1
3036.0,0,1,1
3036.0,40,2,1
3036.0,0,1,1
3036.0,15,1,1
3036.0,5,1,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,0,1,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,0,1,1
3036.0,1,1,1
3036.0,17,2,1
3036.0,0,1,1
3036.0,0,1,1
3036.0,0,1,1
3036.0,0,1,1
3036.0,17,1,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,40,2,1
3036.0,0,0,1
3037.0,0,1,3
3037.0,40,2,5
3037.0,0,0,5
3038.0,15,1,1
3039.0,15,1,1
3040.0,15,1,1
3040.0,17,1,1
3040.0,33,1,1
3040.0,33,1,1
3040.0,15,1,1
3040.0,36,1,1
3041.0,0,1,1
3041.0,15,1,1
3041.0,17,1,1
3041.0,17,1,1
3041.0,0,1,1
3041.0,15,1,1
3041.0,15,1,1
3041.0,15,1,1
3041.0,0,1,1
3041.0,22,1,1
3041.0,15,1,1
3041.0,0,1,1
3041.0,36,1,1
3041.0,15,1,1
3041.0,0,1,1
3041.0,15,1,1
3041.0,15,1,1
3041.0,15,1,1
3041.0,10,1,1
3041.0,36,1,1
3041.0,0,1,1
3041.0,0,1,1
3041.0,0,1,1
3041.0,0,1,1
3041.0,13,1,1
3041.0,0,1,1
3041.0,0,1,1
3041.0,0,1,1
3041.0,15,1,1
3041.0,15,1,1
3041.0,0,1,1
3041.0,15,1,1
3041.0,0,1,1
3041.0,0,1,1
3041.0,15,1,1
3041.0,36,1,1
3041.0,10,1,1
3041.0,0,0,1
3041.0,36,1,1
3041.0,0,1,1
3041.0,15,1,1
3041.0,25,1,1
3041.0,0,1,1
3041.0,15,1,1
3041.0,15,1,1
3041.0,17,1,1
3041.0,15,1,1
3041.0,0,1,1
3041.0,15,1,1
3041.0,0,1,1
3041.0,0,1,1
3041.0,15,1,1
3041.0,0,1,1
3042.0,40,2,1
3043.0,40,2,6
3044.0,17,1,1
3044.0,0,1,1
2962.0,17,1,1
2962.0,22,1,1
3045.0,36,1,1
3045.0,0,1,1
3045.0,5,1,1
3046.0,40,1,1
3047.0,40,2,6
3048.0,0,1,1
3048.0,0,1,1
3048.0,0,1,1
3048.0,0,1,1
3048.0,5,1,1
3048.0,0,1,1
3048.0,0,1,1
3048.0,0,1,1
3048.0,0,1,1
3048.0,0,1,1
3048.0,0,1,1
3048.0,0,1,1
3048.0,0,1,1
3048.0,0,1,1
3048.0,0,1,1
3048.0,0,1,1
3048.0,0,1,1
3048.0,0,1,1
3048.0,0,1,1
3048.0,0,1,1
3048.0,0,1,1
3048.0,0,1,1
3048.0,40,2,1
3048.0,0,1,1
3048.0,0,1,1
3048.0,0,1,1
3048.0,0,1,1
3048.0,0,1,1
3048.0,0,1,1
3048.0,0,1,1
3048.0,0,1,1
3048.0,0,1,1
3048.0,0,1,1
3048.0,40,2,1
3048.0,0,1,1
3048.0,0,1,1
306.0,36,1,1
306.0,0,1,1
306.0,36,2,1
306.0,36,1,1
306.0,36,1,1
306.0,36,2,1
306.0,36,1,1
306.0,40,2,1
3049.0,0,1,1
3049.0,15,1,1
3049.0,17,1,1
3049.0,0,1,1
3049.0,0,1,1
3049.0,0,1,1
3049.0,40,1,1
3049.0,22,1,1
3049.0,36,1,1
3049.0,15,1,1
3049.0,0,1,1
3049.0,0,1,1
3050.0,0,0,3
3050.0,40,2,3
3050.0,40,2,3
3051.0,40,2,6
3052.0,40,2,6
3053.0,0,1,1
3054.0,40,2,6
3055.0,40,2,1
3055.0,40,2,1
3055.0,40,2,1
3055.0,0,0,1
3055.0,40,2,1
3055.0,40,2,1
3055.0,40,2,1
3055.0,40,2,1
3055.0,40,2,1
3055.0,40,2,1
3055.0,0,1,1
3055.0,0,1,1
3055.0,0,1,1
3055.0,40,2,1
3055.0,40,2,1
3055.0,0,1,1
3055.0,0,1,1
3055.0,0,1,1
3055.0,40,2,1
3055.0,40,2,1
3055.0,40,2,1
3055.0,40,2,1
3055.0,40,2,1
3055.0,40,2,1
3055.0,40,2,1
3055.0,40,2,1
3055.0,40,2,1
3055.0,0,0,1
3055.0,40,2,1
3055.0,0,0,1
3055.0,40,2,1
3055.0,40,2,1
3055.0,40,2,1
3055.0,40,2,1
3055.0,40,2,1
3055.0,40,2,1
2973.0,0,2,1
2973.0,0,2,1
2973.0,0,2,1
2973.0,0,2,1
2973.0,0,2,1
2973.0,0,2,1
2973.0,0,2,1
2973.0,0,1,1
2973.0,0,2,1
2973.0,0,1,1
2973.0,0,2,1
2973.0,0,2,1
2973.0,0,1,1
2973.0,37,1,1
3056.0,40,2,0
3056.0,36,1,1
271.0,12,1,1
3057.0,40,2,6
3058.0,40,2,3
3058.0,0,0,3
3058.0,0,1,3
3058.0,40,2,3
3058.0,15,1,1
3058.0,15,1,1
3058.0,40,2,1
3058.0,15,1,1
3058.0,0,1,1
3058.0,15,0,1
3058.0,15,1,1
3058.0,40,2,1
3058.0,15,1,1
3058.0,15,1,1
10601.0,0,0,3
10601.0,40,2,3
10601.0,40,2,3
10601.0,0,1,3
10601.0,0,1,3
10601.0,40,2,3
10601.0,40,2,3
10601.0,0,0,3
10601.0,0,0,3
10601.0,0,0,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,0,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,0,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,27,2,1
10601.0,40,2,1
10601.0,0,0,1
10601.0,5,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,5,1,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,0,0,1
10601.0,0,2,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,0,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,40,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,5,1,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,0,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,0,0,1
10601.0,0,0,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,0,1
10601.0,0,0,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,0,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,40,1,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,0,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,40,0,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,0,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,0,0,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,40,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,0,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,0,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,0,2,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,15,1,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,27,2,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,0,0,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,0,1,1
10601.0,40,2,1
10601.0,40,2,1
10601.0,40,2,1
10601.0,0,1,1
10601.0,0,0,1
10601.0,0,1,1
11268.0,40,2,3
3060.0,40,1,2
3060.0,40,2,2
3060.0,40,2,2
3060.0,40,2,2
3060.0,40,2,2
3060.0,0,1,2
3060.0,40,2,2
3060.0,0,1,3
3060.0,40,2,1
3060.0,40,2,1
3060.0,40,2,1
3060.0,0,1,1
3060.0,0,1,1
3060.0,40,2,1
3060.0,0,1,1
3060.0,40,2,1
3060.0,17,1,1
3060.0,40,2,1
3060.0,40,2,1
3060.0,40,2,1
3060.0,40,2,1
3060.0,0,1,1
3060.0,0,1,1
3060.0,40,2,1
3060.0,40,2,1
3060.0,40,2,1
3060.0,0,1,1
3060.0,40,2,1
3060.0,40,1,1
3060.0,40,1,1
3060.0,0,1,1
3060.0,40,2,1
3060.0,40,2,1
3060.0,40,2,1
3060.0,0,1,1
3061.0,0,1,1
3062.0,0,1,3
3062.0,15,1,1
233.0,40,2,1
233.0,0,2,1
233.0,40,2,1
233.0,40,2,1
233.0,40,2,1
233.0,40,2,1
233.0,40,2,1
233.0,40,2,1
233.0,0,2,1
233.0,40,2,1
233.0,0,2,1
233.0,0,2,1
233.0,0,2,1
233.0,40,2,1
233.0,40,2,1
233.0,40,2,1
233.0,40,2,1
233.0,40,2,1
233.0,40,2,1
233.0,40,2,1
233.0,40,2,1
233.0,40,2,1
233.0,40,2,1
233.0,0,2,1
233.0,40,2,1
233.0,0,2,1
233.0,0,2,1
233.0,40,2,1
233.0,40,2,1
233.0,40,2,1
233.0,0,2,1
233.0,40,2,1
233.0,40,2,1
233.0,40,2,1
233.0,40,2,1
233.0,40,2,1
233.0,40,2,1
233.0,40,2,1
233.0,40,2,1
233.0,40,2,1
233.0,40,2,1
233.0,40,2,1
233.0,40,2,1
233.0,0,2,1
233.0,40,2,1
233.0,40,2,1
233.0,22,1,1
233.0,40,2,1
233.0,40,2,1
233.0,40,2,1
233.0,8,2,1
233.0,22,1,1
233.0,0,2,1
233.0,40,2,1
233.0,40,2,1
3063.0,40,2,6
3064.0,0,1,1
3064.0,0,1,1
3064.0,5,1,1
3064.0,0,1,1
3064.0,0,1,1
3064.0,0,0,1
3064.0,0,0,1
3064.0,0,1,1
3064.0,0,0,1
3064.0,0,1,1
3064.0,0,1,1
3064.0,0,1,1
3064.0,0,1,1
157.0,0,1,5
157.0,1,1,1
157.0,0,0,1
157.0,0,1,1
157.0,21,1,1
157.0,40,2,1
157.0,0,1,1
157.0,0,1,1
157.0,42,2,1
157.0,38,1,1
157.0,17,1,1
157.0,17,0,1
157.0,17,1,1
157.0,0,1,1
157.0,17,2,1
157.0,40,2,1
157.0,40,2,1
157.0,40,2,1
157.0,17,1,1
157.0,17,1,1
157.0,10,1,1
157.0,17,2,1
157.0,40,2,1
157.0,40,2,1
157.0,0,1,1
157.0,17,1,1
157.0,40,2,1
157.0,40,2,1
157.0,40,2,1
157.0,5,2,1
157.0,40,2,1
157.0,40,2,1
157.0,40,2,1
157.0,17,1,1
157.0,0,1,1
157.0,40,2,1
157.0,17,1,1
157.0,17,2,1
157.0,0,0,1
157.0,17,1,1
157.0,17,1,1
157.0,17,2,1
157.0,38,1,1
157.0,38,1,1
157.0,40,2,1
157.0,40,2,1
157.0,15,1,1
157.0,17,2,1
157.0,0,0,1
157.0,40,2,1
157.0,17,1,1
157.0,40,2,1
157.0,40,2,1
157.0,40,2,1
157.0,40,2,1
157.0,40,2,1
157.0,40,2,1
157.0,17,1,1
157.0,17,1,1
157.0,40,2,1
157.0,17,1,1
157.0,40,2,1
157.0,17,1,1
157.0,40,2,1
157.0,17,2,1
157.0,0,1,1
157.0,20,1,1
157.0,40,2,1
157.0,40,2,1
157.0,4,1,1
157.0,40,2,1
157.0,17,1,1
157.0,40,2,1
157.0,20,1,1
157.0,40,2,1
157.0,17,2,1
157.0,40,2,1
157.0,40,2,1
157.0,17,2,1
157.0,17,1,1
157.0,38,1,1
157.0,40,2,1
157.0,40,2,1
157.0,17,1,1
157.0,17,1,1
157.0,40,2,1
157.0,40,2,1
157.0,17,0,1
157.0,39,2,1
157.0,40,2,1
157.0,40,2,1
157.0,38,0,1
157.0,17,2,1
157.0,40,2,1
157.0,17,1,1
157.0,40,2,1
157.0,0,0,1
157.0,17,1,1
157.0,11,1,1
157.0,40,2,1
3065.0,40,2,3
3065.0,40,2,3
3065.0,0,0,3
3065.0,40,2,0
3065.0,40,2,1
3065.0,40,2,1
3065.0,40,2,1
3065.0,0,1,1
3065.0,40,2,1
3065.0,40,2,1
3065.0,0,1,1
3065.0,40,2,1
3065.0,40,1,1
3065.0,40,2,1
3065.0,40,2,1
3065.0,40,2,1
3065.0,40,2,1
3065.0,0,1,1
3065.0,17,1,1
3065.0,40,2,1
3065.0,40,2,1
3065.0,0,1,1
3065.0,40,2,1
3065.0,40,2,1
3065.0,40,2,1
3065.0,0,1,1
3065.0,0,1,1
3065.0,0,1,1
3065.0,40,2,1
3065.0,40,2,1
3065.0,0,1,1
3065.0,0,1,1
3065.0,40,2,1
3065.0,40,2,1
3065.0,40,2,1
3065.0,40,2,1
3065.0,40,2,1
3065.0,40,2,1
3065.0,40,2,1
3065.0,40,2,1
3065.0,0,1,1
3065.0,40,2,1
3065.0,38,1,1
3065.0,40,1,1
3065.0,40,2,1
3065.0,0,1,1
3065.0,40,1,1
3065.0,40,2,1
3065.0,40,2,1
3065.0,0,1,1
3065.0,40,2,1
3065.0,40,2,1
3065.0,0,1,1
3065.0,0,1,1
3065.0,40,2,1
3065.0,40,2,1
3065.0,40,2,1
3065.0,0,1,1
3066.0,0,1,2
3066.0,40,2,2
3066.0,0,1,2
3066.0,40,2,2
3066.0,40,2,2
3066.0,0,1,3
3066.0,40,2,1
3066.0,40,2,1
3066.0,0,1,1
3066.0,40,2,1
3066.0,40,2,1
3066.0,40,2,1
3066.0,0,1,1
3066.0,40,2,1
3066.0,0,1,1
3066.0,0,1,1
3066.0,0,1,1
3066.0,0,1,1
,0,1,3
207.0,15,1,1
207.0,0,1,1
207.0,22,1,1
207.0,15,1,1
207.0,17,1,1
207.0,15,1,1
207.0,17,1,1
207.0,0,1,1
207.0,0,1,1
207.0,0,1,1
207.0,15,1,1
207.0,0,1,1
207.0,0,1,1
207.0,0,1,1
207.0,15,1,1
207.0,15,1,1
207.0,15,1,1
207.0,15,1,1
207.0,0,1,1
207.0,0,1,1
207.0,0,1,1
207.0,0,1,1
207.0,0,0,1
207.0,15,1,1
207.0,15,1,1
207.0,0,1,1
207.0,22,1,1
207.0,36,1,1
207.0,0,1,1
207.0,0,1,1
207.0,0,1,1
207.0,0,1,1
207.0,15,1,1
207.0,15,1,1
207.0,0,1,1
207.0,0,1,1
207.0,0,1,1
207.0,15,1,1
207.0,15,1,1
207.0,0,1,1
207.0,0,1,1
207.0,2,1,1
207.0,5,1,1
207.0,15,1,1
207.0,0,1,1
207.0,0,1,1
207.0,0,1,1
207.0,0,1,1
207.0,0,1,1
207.0,0,0,1
207.0,36,1,1
207.0,15,1,1
207.0,38,1,1
207.0,10,1,1
207.0,36,1,1
207.0,11,1,1
207.0,36,1,1
207.0,0,1,1
207.0,0,1,1
207.0,0,1,1
207.0,0,1,1
207.0,0,0,1
207.0,0,1,1
207.0,0,1,1
207.0,0,1,1
207.0,0,1,1
207.0,0,1,1
207.0,0,1,1
207.0,2,1,1
207.0,5,1,1
207.0,15,1,1
207.0,0,1,1
207.0,0,1,1
207.0,0,1,1
207.0,17,1,1
207.0,17,1,1
207.0,1,1,1
207.0,17,1,1
207.0,17,0,1
207.0,0,1,1
207.0,0,1,1
207.0,0,1,1
207.0,15,1,1
207.0,0,1,1
207.0,15,1,1
207.0,0,1,1
207.0,15,1,1
207.0,17,1,1
207.0,0,1,1
207.0,0,1,1
207.0,0,0,1
207.0,2,1,1
207.0,15,1,1
207.0,0,1,1
207.0,17,1,1
207.0,0,1,1
207.0,0,1,1
207.0,0,1,1
207.0,15,1,1
207.0,15,1,1
207.0,40,2,1
207.0,0,1,1
207.0,36,1,1
207.0,22,1,1
207.0,10,1,1
207.0,5,1,1
207.0,0,1,1
207.0,29,1,1
207.0,0,1,1
207.0,0,1,1
207.0,17,1,1
207.0,0,0,1
207.0,25,1,1
207.0,15,1,1
207.0,15,1,1
207.0,36,1,1
207.0,0,1,1
207.0,4,1,1
207.0,0,1,1
207.0,15,1,1
207.0,15,1,1
207.0,25,1,1
207.0,0,1,1
207.0,15,1,1
207.0,15,1,1
207.0,15,1,1
207.0,0,1,1
207.0,0,1,1
207.0,15,1,1
207.0,0,1,1
207.0,17,0,1
207.0,25,1,1
207.0,0,1,1
207.0,15,1,1
207.0,0,1,1
207.0,0,1,1
207.0,5,1,1
207.0,0,1,1
207.0,0,1,1
207.0,0,0,1
207.0,0,1,1
207.0,0,1,1
207.0,15,1,1
207.0,15,1,1
207.0,15,1,1
207.0,15,1,1
207.0,0,1,1
207.0,0,1,1
207.0,0,1,1
207.0,0,1,1
207.0,40,2,1
207.0,0,1,1
207.0,0,1,1
207.0,0,1,1
3067.0,0,0,1
3067.0,0,1,1
3067.0,0,1,1
3067.0,0,1,1
3067.0,0,1,1
3067.0,0,1,1
3067.0,0,1,1
,40,2,1
,12,1,1
,40,2,1
,15,1,1
,0,1,1
,40,2,1
,0,1,1
,7,2,1
,17,1,1
,40,2,1
,0,1,1
,40,2,1
,9,1,1
,38,1,1
,40,2,1
,15,1,1
,0,1,1
,15,1,1
,5,1,1
,0,1,1
,40,2,1
,40,2,1
,0,1,1
,0,1,1
,40,2,1
,40,2,1
,0,1,1
,40,2,1
,37,1,1
,40,2,1
,1,1,1
,40,2,1
,0,1,1
,40,2,1
3068.0,0,0,3
3068.0,15,1,1
2731.0,0,0,3
2731.0,0,1,1
3069.0,0,1,3
3069.0,0,2,1
3069.0,0,0,1
3069.0,0,1,1
3069.0,0,1,1
3069.0,0,1,1
3069.0,0,1,1
3069.0,0,1,1
3069.0,0,0,1
3069.0,0,1,1
3069.0,0,0,1
3069.0,0,0,1
3069.0,0,0,1
3069.0,0,1,1
3069.0,0,1,1
3069.0,40,1,1
3069.0,40,2,1
3069.0,0,1,1
3069.0,0,0,1
3069.0,0,1,1
2706.0,0,1,3
2706.0,36,1,1
3070.0,40,2,3
3070.0,0,0,1
2527.0,40,2,3
2527.0,0,0,3
2527.0,40,2,1
2527.0,37,2,1
2527.0,40,2,1
2527.0,0,2,1
2527.0,40,2,1
2527.0,0,2,1
2527.0,40,2,1
2527.0,40,2,1
2527.0,40,2,1
2527.0,0,2,1
2527.0,40,2,1
2527.0,0,2,1
2527.0,40,2,1
2527.0,40,2,1
2527.0,40,2,1
2527.0,40,2,1
2527.0,40,2,1
2527.0,40,2,1
2527.0,40,2,1
2527.0,40,2,1
2527.0,0,2,1
2527.0,40,2,1
2527.0,0,1,1
2527.0,40,2,1
2527.0,0,2,1
2527.0,0,2,1
2527.0,0,1,1
2527.0,0,2,1
2527.0,40,2,1
2527.0,40,2,1
2527.0,40,2,1
2527.0,0,2,1
2527.0,40,2,1
2527.0,40,2,1
2527.0,40,2,1
2527.0,40,2,1
2527.0,0,2,1
2527.0,40,2,1
2527.0,0,2,1
2527.0,40,2,1
2527.0,40,2,1
2527.0,40,2,1
2527.0,40,2,1
2527.0,40,2,1
2527.0,40,2,1
2527.0,40,2,1
2527.0,40,2,1
2527.0,0,1,1
2527.0,40,2,1
2527.0,0,2,1
2527.0,40,2,1
2527.0,40,2,1
2527.0,5,1,1
2527.0,40,2,1
2527.0,40,2,1
2527.0,40,2,1
2527.0,0,1,1
10600.0,36,1,1
2751.0,15,1,1
2751.0,0,1,1
2751.0,0,1,1
2751.0,15,1,1
2751.0,22,1,1
2751.0,40,2,1
2751.0,0,1,1
2751.0,15,1,1
2751.0,17,1,1
2751.0,0,1,1
2751.0,0,1,1
2751.0,2,1,1
2751.0,5,1,1
2751.0,0,1,1
2751.0,36,1,1
2751.0,15,1,1
2751.0,38,1,1
2751.0,10,1,1
2751.0,36,1,1
2751.0,0,1,1
2751.0,0,1,1
2751.0,5,1,1
2751.0,0,1,1
2751.0,17,1,1
2751.0,0,1,1
2751.0,1,1,1
2751.0,17,1,1
2751.0,0,1,1
2751.0,0,1,1
2751.0,0,1,1
2751.0,15,1,1
2751.0,15,1,1
2751.0,15,1,1
2751.0,15,1,1
2751.0,0,1,1
2751.0,36,1,1
2751.0,22,1,1
2751.0,5,1,1
2751.0,0,1,1
2751.0,25,1,1
2751.0,0,1,1
2751.0,15,1,1
2751.0,36,1,1
2751.0,0,1,1
2751.0,0,1,1
2751.0,15,1,1
2751.0,15,1,1
2751.0,15,1,1
2751.0,27,2,1
2751.0,15,1,1
2751.0,25,1,1
2751.0,0,1,1
2751.0,0,1,1
2751.0,0,1,1
2751.0,0,1,1
3071.0,40,2,2
3071.0,17,1,2
3071.0,0,1,2
3071.0,0,1,2
3071.0,40,2,2
3071.0,40,2,3
3071.0,40,2,3
3071.0,40,2,1
3071.0,40,2,1
3071.0,40,2,1
3071.0,0,1,1
3071.0,0,1,1
3071.0,40,2,1
3071.0,40,2,1
3071.0,40,2,1
3071.0,40,2,1
3071.0,0,2,1
3071.0,40,2,1
3071.0,40,2,1
3071.0,40,2,1
3071.0,0,1,1
3071.0,12,1,1
3071.0,0,1,1
3071.0,0,1,1
3071.0,40,2,1
2885.0,15,1,1
2885.0,15,1,1
2885.0,0,1,1
2885.0,22,1,1
2885.0,15,1,1
3072.0,40,2,1
2592.0,0,0,5
2592.0,15,1,1
2592.0,15,1,1
2592.0,15,1,1
2592.0,15,1,1
2592.0,15,1,1
2592.0,15,1,1
2592.0,0,1,1
2592.0,5,1,1
2592.0,15,1,1
2592.0,10,1,1
2592.0,36,1,1
2592.0,0,1,1
2592.0,15,1,1
2592.0,17,1,1
2592.0,15,1,1
2592.0,15,1,1
2592.0,36,1,1
2592.0,36,1,1
2592.0,15,1,1
2592.0,15,1,1
2592.0,15,1,1
2592.0,0,1,1
2592.0,15,1,1
2592.0,15,1,1
2592.0,0,1,1
3073.0,40,2,3
3073.0,40,2,3
3073.0,0,1,5
3073.0,0,1,4
3073.0,14,1,1
3073.0,41,1,1
3073.0,40,2,1
3073.0,14,1,1
3073.0,40,2,1
3073.0,22,1,1
3073.0,22,1,1
3073.0,40,2,1
3073.0,40,2,1
3073.0,40,2,1
3073.0,22,1,1
3073.0,40,2,1
3073.0,22,1,1
3073.0,40,2,1
3073.0,40,2,1
3073.0,22,1,1
3073.0,40,2,1
3073.0,22,1,1
3073.0,40,2,1
3073.0,40,2,1
3073.0,22,1,1
3073.0,22,2,1
3073.0,40,2,1
3073.0,40,2,1
3073.0,40,2,1
3073.0,40,2,1
3074.0,0,0,3
3074.0,0,0,1
3074.0,40,2,1
3074.0,40,2,1
3074.0,0,1,1
3074.0,0,1,1
3074.0,0,1,1
3074.0,40,2,1
3074.0,0,1,1
3074.0,0,1,1
3074.0,0,1,1
3074.0,40,2,1
3074.0,0,1,1
3074.0,40,2,1
3074.0,0,1,1
3074.0,0,1,1
3074.0,0,1,1
3074.0,0,0,1
3074.0,0,1,1
3074.0,0,1,1
3074.0,40,2,1
3074.0,0,1,1
3074.0,40,2,1
3074.0,0,1,1
3074.0,40,2,1
3074.0,0,1,1
3074.0,40,2,1
3074.0,0,1,1
3074.0,0,1,1
3074.0,0,1,1
3074.0,40,2,1
3074.0,0,1,1
3074.0,0,1,1
3074.0,0,1,1
3074.0,40,2,1
3074.0,0,1,1
3074.0,0,1,1
3074.0,40,2,1
3074.0,0,0,1
3074.0,40,2,1
3074.0,0,1,1
3074.0,0,1,1
3074.0,40,2,1
3074.0,0,1,1
3074.0,0,1,1
3074.0,0,1,1
3074.0,40,2,1
3074.0,0,1,1
3074.0,0,1,1
3074.0,40,2,1
3074.0,25,1,1
3074.0,40,2,1
3074.0,40,2,1
3074.0,40,2,1
3074.0,40,2,1
3075.0,40,2,1
3075.0,15,1,1
3075.0,0,1,1
3075.0,0,1,1
3075.0,33,0,1
3075.0,15,1,1
3075.0,15,1,1
3076.0,40,2,3
2917.0,15,1,1
2917.0,15,1,1
2917.0,15,1,1
2917.0,0,1,1
2917.0,17,1,1
2917.0,0,1,1
2917.0,17,1,1
2917.0,15,1,1
2917.0,36,1,1
2917.0,17,1,1
2917.0,15,1,1
2917.0,22,1,1
2917.0,0,1,1
2917.0,15,1,1
2917.0,0,1,1
3077.0,40,2,3
3077.0,40,2,5
3077.0,40,2,1
3078.0,0,0,3
3078.0,40,2,1
3078.0,0,1,1
3078.0,40,2,1
3078.0,40,2,1
3078.0,40,2,1
3078.0,15,1,1
3079.0,40,2,2
3079.0,0,1,2
3079.0,40,2,2
3079.0,40,2,2
3079.0,0,1,2
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,0,1,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,40,2,1
3079.0,0,1,1
3079.0,0,0,1
